EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,PrioridadTriage,CostoAtencionCLP,FechaDT,Mes,Temporada,SexoPaciente_femenino,SexoPaciente_masculino,PrioridadTriage_Encoded
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,33,5,Insuficiencia respiratoria aguda,123,2,4,10,44,63,11-08-2025,c2,97474.0,2025-08-11,8,Invierno,False,True,4.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,33,6,COVID-19 sospecha/confirmada,145,15,16,24,72,18,11-08-2025,c4,167899.0,2025-08-11,8,Invierno,True,False,2.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,33,1,Influenza y neumonia,268,20,27,38,118,65,24-02-2025,c3,88245.0,2025-02-24,2,Verano,False,True,3.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,33,2,Infeccion respiratoria aguda alta,179,7,17,42,92,21,11-08-2025,c2,104202.0,2025-08-11,8,Invierno,False,True,4.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,33,3,Bronquitis/Bronquiolitis aguda,208,62,56,33,42,15,24-02-2025,c3,95573.0,2025-02-24,2,Verano,True,False,3.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,33,4,Crisis asmática,64,0,12,13,32,7,24-02-2025,c3,99976.0,2025-02-24,2,Verano,True,False,3.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,33,5,Insuficiencia respiratoria aguda,114,2,5,5,41,61,11-08-2025,c3,104427.0,2025-08-11,8,Invierno,True,False,3.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,33,6,COVID-19 sospecha/confirmada,238,15,26,42,120,35,24-02-2025,c2,89470.0,2025-02-24,2,Verano,True,False,4.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2025,33,1,Influenza y neumonia,135,14,10,28,46,37,24-02-2025,c4,141022.0,2025-02-24,2,Verano,True,False,2.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2025,33,2,Infeccion respiratoria aguda alta,80,8,10,19,32,11,11-08-2025,c1,90455.0,2025-08-11,8,Invierno,True,False,5.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2025,33,3,Bronquitis/Bronquiolitis aguda,92,25,22,13,27,5,11-08-2025,c3,152919.0,2025-08-11,8,Invierno,True,False,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2025,33,4,Crisis asmática,173,10,16,59,73,15,24-02-2025,c4,82982.0,2025-02-24,2,Verano,False,True,2.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2025,33,5,Insuficiencia respiratoria aguda,46,1,6,4,13,22,24-02-2025,c4,55754.0,2025-02-24,2,Verano,False,True,2.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2025,33,6,COVID-19 sospecha/confirmada,96,5,15,24,41,11,24-02-2025,c4,106602.0,2025-02-24,2,Verano,True,False,2.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2025,33,1,Influenza y neumonia,296,26,37,28,126,79,11-08-2025,c1,69426.0,2025-08-11,8,Invierno,False,True,5.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2025,33,2,Infeccion respiratoria aguda alta,204,16,21,41,92,34,24-02-2025,c4,95074.0,2025-02-24,2,Verano,True,False,2.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2025,33,3,Bronquitis/Bronquiolitis aguda,212,66,42,50,44,10,24-02-2025,c2,90127.0,2025-02-24,2,Verano,True,False,4.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2025,33,4,Crisis asmática,121,6,15,39,47,14,11-08-2025,c2,106762.0,2025-08-11,8,Invierno,True,False,4.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2025,33,5,Insuficiencia respiratoria aguda,111,4,9,4,42,52,24-02-2025,c4,136981.0,2025-02-24,2,Verano,False,True,2.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2025,33,6,COVID-19 sospecha/confirmada,332,24,47,47,152,62,11-08-2025,c4,95275.0,2025-08-11,8,Invierno,True,False,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2025,34,1,Influenza y neumonia,99,11,10,7,44,27,18-08-2025,c1,105514.0,2025-08-18,8,Invierno,True,False,5.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2025,34,2,Infeccion respiratoria aguda alta,64,5,10,17,16,16,24-02-2025,c4,112160.0,2025-02-24,2,Verano,False,True,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2025,34,3,Bronquitis/Bronquiolitis aguda,117,27,34,25,27,4,24-02-2025,c2,96139.0,2025-02-24,2,Verano,False,True,4.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2025,34,4,Crisis asmática,176,8,21,53,73,21,18-08-2025,c4,131426.0,2025-08-18,8,Invierno,True,False,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2025,34,5,Insuficiencia respiratoria aguda,176,7,6,11,71,81,18-08-2025,c3,97457.0,2025-08-18,8,Invierno,False,True,3.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2025,34,6,COVID-19 sospecha/confirmada,324,21,46,63,151,43,24-02-2025,c3,36863.0,2025-02-24,2,Verano,False,True,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,34,1,Influenza y neumonia,302,31,28,36,124,83,18-08-2025,c4,56186.0,2025-08-18,8,Invierno,False,True,2.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,34,2,Infeccion respiratoria aguda alta,99,8,9,24,42,16,18-08-2025,c1,63933.0,2025-08-18,8,Invierno,True,False,5.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,34,3,Bronquitis/Bronquiolitis aguda,123,33,36,24,28,2,24-02-2025,c3,95347.0,2025-02-24,2,Verano,True,False,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,34,4,Crisis asmática,57,4,5,14,24,10,24-02-2025,c3,112014.0,2025-02-24,2,Verano,True,False,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,34,5,Insuficiencia respiratoria aguda,259,11,13,22,99,114,18-08-2025,c1,81759.0,2025-08-18,8,Invierno,True,False,5.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,34,6,COVID-19 sospecha/confirmada,99,7,10,23,49,10,18-08-2025,c5,73886.0,2025-08-18,8,Invierno,True,False,1.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,34,2,Infeccion respiratoria aguda alta,200,10,19,45,90,36,18-08-2025,c3,84306.0,2025-08-18,8,Invierno,True,False,3.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,34,3,Bronquitis/Bronquiolitis aguda,70,23,18,9,16,4,18-08-2025,c4,83329.0,2025-08-18,8,Invierno,False,True,2.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,34,4,Crisis asmática,105,5,15,23,51,11,18-08-2025,c4,114716.0,2025-08-18,8,Invierno,False,True,2.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,34,5,Insuficiencia respiratoria aguda,168,3,4,12,68,81,18-08-2025,c4,49801.0,2025-08-18,8,Invierno,False,True,2.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,34,6,COVID-19 sospecha/confirmada,157,8,18,32,75,24,24-02-2025,c3,71244.0,2025-02-24,2,Verano,True,False,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2025,34,1,Influenza y neumonia,252,25,21,31,106,69,24-02-2025,c1,48606.0,2025-02-24,2,Verano,False,True,5.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2025,34,2,Infeccion respiratoria aguda alta,206,14,21,37,97,37,24-02-2025,c2,78431.0,2025-02-24,2,Verano,True,False,4.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2025,34,3,Bronquitis/Bronquiolitis aguda,189,59,50,31,39,10,24-02-2025,c3,64437.0,2025-02-24,2,Verano,True,False,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2025,34,4,Crisis asmática,205,6,28,58,90,23,18-08-2025,c3,124262.0,2025-08-18,8,Invierno,False,True,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2025,34,5,Insuficiencia respiratoria aguda,55,1,1,5,22,26,24-02-2025,c3,78528.0,2025-02-24,2,Verano,False,True,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2025,34,6,COVID-19 sospecha/confirmada,274,21,32,56,132,33,18-08-2025,c5,62996.0,2025-08-18,8,Invierno,True,False,1.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2025,34,1,Influenza y neumonia,325,33,29,45,146,72,18-08-2025,c4,97410.0,2025-08-18,8,Invierno,True,False,2.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2025,34,2,Infeccion respiratoria aguda alta,180,13,23,42,76,26,18-08-2025,c3,81773.0,2025-08-18,8,Invierno,False,True,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2025,34,3,Bronquitis/Bronquiolitis aguda,264,79,63,54,53,15,18-08-2025,c3,63249.0,2025-08-18,8,Invierno,True,False,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2025,34,4,Crisis asmática,95,4,10,34,41,6,24-02-2025,c2,59232.0,2025-02-24,2,Verano,True,False,4.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2025,34,5,Insuficiencia respiratoria aguda,97,3,7,9,30,48,24-02-2025,c3,144368.0,2025-02-24,2,Verano,False,True,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2025,34,6,COVID-19 sospecha/confirmada,167,1107,20,32,80,27,18-08-2025,c4,85249.0,2025-08-18,8,Invierno,False,True,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2025,35,1,Influenza y neumonia,344,31,32,55,138,88,24-02-2025,c4,111238.0,2025-02-24,2,Verano,True,False,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2025,35,2,Infeccion respiratoria aguda alta,228,16,30,47,97,38,24-02-2025,c4,75323.0,2025-02-24,2,Verano,False,True,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2025,35,3,Bronquitis/Bronquiolitis aguda,98,28,23,16,23,8,24-02-2025,c1,83773.0,2025-02-24,2,Verano,True,False,5.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2025,35,4,Crisis asmática,194,14,20,47,94,19,25-08-2025,c5,70061.0,2025-08-25,8,Invierno,False,True,1.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2025,35,5,Insuficiencia respiratoria aguda,127,6,4,7,48,62,24-02-2025,c2,92922.0,2025-02-24,2,Verano,True,False,4.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2025,35,6,COVID-19 sospecha/confirmada,252,16,35,51,110,40,24-02-2025,c2,87936.0,2025-02-24,2,Verano,True,False,4.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,35,1,Influenza y neumonia,67,6,12,5,28,16,25-08-2025,c1,72220.0,2025-08-25,8,Invierno,True,False,5.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,35,2,Infeccion respiratoria aguda alta,230,17,46,37,92,38,24-02-2025,c2,127830.0,2025-02-24,2,Verano,False,True,4.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,35,3,Bronquitis/Bronquiolitis aguda,343,92,96,62,79,14,25-08-2025,c4,132865.0,2025-08-25,8,Invierno,True,False,2.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,35,4,Crisis asmática,269,10,33,78,122,26,25-08-2025,c3,15000.0,2025-08-25,8,Invierno,True,False,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,35,5,Insuficiencia respiratoria aguda,69,2,1,5,22,39,24-02-2025,c4,109610.0,2025-02-24,2,Verano,True,False,2.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2025,35,6,COVID-19 sospecha/confirmada,79,5,18,9,39,8,24-02-2025,c3,103240.0,2025-02-24,2,Verano,True,False,3.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,35,1,Influenza y neumonia,176,10,15,27,77,47,25-08-2025,c5,98868.0,2025-08-25,8,Invierno,True,False,1.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,35,2,Infeccion respiratoria aguda alta,94,3,9,20,47,15,24-02-2025,c2,146734.0,2025-02-24,2,Verano,True,False,4.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,35,3,Bronquitis/Bronquiolitis aguda,242,72,67,37,58,8,25-08-2025,c2,83198.0,2025-08-25,8,Invierno,False,True,4.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,35,4,Crisis asmática,200,6,27,61,85,21,24-02-2025,c5,143816.0,2025-02-24,2,Verano,False,True,1.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,35,5,Insuficiencia respiratoria aguda,101,3,3,11,38,46,25-08-2025,c5,50519.0,2025-08-25,8,Invierno,False,True,1.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2025,35,6,COVID-19 sospecha/confirmada,280,17,32,55,137,39,25-08-2025,c3,83524.0,2025-08-25,8,Invierno,True,False,3.0
