EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,SexoPaciente,PrioridadTriage,CostoAtencionCLP,FechaAtencionTexto_year,FechaAtencionTexto_month,FechaAtencionTexto_day,FechaAtencionTexto_weekday,FechaAtencionTexto_hour
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,14,6,COVID-19 sospecha/confirmada,244.0,19,31,45,110,39,2025-03-31,F,C3,77997.0,2025,3,31,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,15,2,Infeccion respiratoria aguda alta,116.0,12,16,19,49,20,2025-07-04,M,C3,72197.0,2025,7,4,4,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,15,3,Bronquitis/Bronquiolitis aguda,92.0,28,22,16,21,5,2025-07-04,F,C1,128443.0,2025,7,4,4,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,15,4,Crisis asmática,212.0,17,21,54,102,18,2025-04-07,M,C4,88296.0,2025,4,7,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,15,5,Insuficiencia respiratoria aguda,147.0,1,10,7,48,81,2025-07-04,F,C2,116328.0,2025,7,4,4,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,15,6,COVID-19 sospecha/confirmada,169.0,10,23,36,76,24,2025-07-04,F,C5,91671.0,2025,7,4,4,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,15,1,Influenza y neumonia,154.0,13,10,23,60,48,2025-07-04,F,C3,98690.0,2025,7,4,4,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,15,2,Infeccion respiratoria aguda alta,69.0,6,8,19,24,12,2025-07-04,F,C2,106270.0,2025,7,4,4,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,15,3,Bronquitis/Bronquiolitis aguda,234.0,78,59,41,44,12,2025-07-04,F,C5,36891.0,2025,7,4,4,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,15,4,Crisis asmática,143.0,8,25,33,61,16,2025-07-04,F,C4,141824.0,2025,7,4,4,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,15,5,Insuficiencia respiratoria aguda,146.0,4,5,12,58,67,2025-07-04,M,C5,125551.0,2025,7,4,4,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,15,6,COVID-19 sospecha/confirmada,138.0,11,11,30,73,13,2025-04-07,M,C3,100883.0,2025,4,7,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,15,1,Influenza y neumonia,83.0,5,6,11,30,31,2025-07-04,F,C4,84537.0,2025,7,4,4,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,15,2,Infeccion respiratoria aguda alta,85.0,7,9,14,45,10,2025-07-04,M,C4,50405.0,2025,7,4,4,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,15,3,Bronquitis/Bronquiolitis aguda,117.0,40,26,17,23,11,2025-07-04,F,C5,85767.0,2025,7,4,4,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,15,4,Crisis asmática,53.0,5,9,12,20,7,2025-07-04,M,C4,56314.0,2025,7,4,4,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,15,5,Insuficiencia respiratoria aguda,141.0,4,4,17,46,70,2025-07-04,F,C3,77778.0,2025,7,4,4,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,15,6,COVID-19 sospecha/confirmada,195.0,11,28,44,84,28,2025-07-04,M,C2,114760.0,2025,7,4,4,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,15,1,Influenza y neumonia,87.0,8,8,11,32,28,2025-07-04,F,C4,66668.0,2025,7,4,4,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,15,2,Infeccion respiratoria aguda alta,102.0,6,16,15,53,12,2025-07-04,M,C5,117554.0,2025,7,4,4,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,15,3,Bronquitis/Bronquiolitis aguda,32.0,10,6,5,9,2,2025-07-04,F,C4,66504.0,2025,7,4,4,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,15,4,Crisis asmática,74.0,4,12,29,20,9,2025-07-04,M,C4,97559.0,2025,7,4,4,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,15,5,Insuficiencia respiratoria aguda,170.0,4,8,10,68,80,2025-04-07,M,C5,100704.0,2025,4,7,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,15,6,COVID-19 sospecha/confirmada,68.0,5,12,11,29,11,2025-07-04,M,C3,104785.0,2025,7,4,4,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,15,1,Influenza y neumonia,252.0,19,21,34,106,72,2025-07-04,F,C5,50810.0,2025,7,4,4,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,15,2,Infeccion respiratoria aguda alta,189.0,11,24,35,88,31,2025-07-04,M,C4,93690.0,2025,7,4,4,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,15,3,Bronquitis/Bronquiolitis aguda,170.0,57,51,26,29,7,2025-07-04,F,C4,78955.0,2025,7,4,4,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,15,4,Crisis asmática,187.0,13,19,47,80,28,2025-07-04,F,C2,152920.0,2025,7,4,4,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,15,5,Insuficiencia respiratoria aguda,207.0,5,9,17,72,104,2025-07-04,M,C3,69508.0,2025,7,4,4,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,15,6,COVID-19 sospecha/confirmada,57.0,3,7,11,26,10,2025-04-07,M,C1,104997.0,2025,4,7,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,16,1,Influenza y neumonia,122.0,7,17,17,49,32,2025-04-14,F,C2,87224.0,2025,4,14,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,16,2,Infeccion respiratoria aguda alta,205.0,14,29,45,90,27,2025-04-14,M,C1,85037.0,2025,4,14,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,16,3,Bronquitis/Bronquiolitis aguda,258.0,76,67,42,58,15,2025-04-14,F,C4,159479.0,2025,4,14,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,16,4,Crisis asmática,195.0,13,26,62,75,19,2025-04-14,M,C4,153785.0,2025,4,14,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,16,5,Insuficiencia respiratoria aguda,102.0,2,1,6,29,64,2025-04-14,F,C2,54574.0,2025,4,14,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,16,6,COVID-19 sospecha/confirmada,145.0,13,20,21,72,19,2025-04-14,F,C3,75008.0,2025,4,14,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,16,1,Influenza y neumonia,167.0,14,20,26,63,44,2025-04-14,M,C5,62806.0,2025,4,14,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,16,2,Infeccion respiratoria aguda alta,137.0,9,19,23,61,25,2025-04-14,M,C4,85758.0,2025,4,14,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH)  ,-33.0245,-71.5518,Alta Complejidad,2025,16,3,Bronquitis/Bronquiolitis aguda,239.0,75,77,40,41,6,2025-04-14,F,C3,118823.0,2025,4,14,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,16,4,Crisis asmática,196.0,13,25,61,78,19,2025-04-14,M,C4,123425.0,2025,4,14,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,16,5,Insuficiencia respiratoria aguda,158.0,5,3,15,61,74,2025-04-14,M,,76074.0,2025,4,14,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,16,6,COVID-19 sospecha/confirmada,51.0,1,3,14,24,9,2025-04-14,F,C3,97330.0,2025,4,14,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,16,1,Influenza y neumonia,196.0,17,21,30,95,33,2025-04-14,M,C4,79872.0,2025,4,14,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,16,2,Infeccion respiratoria aguda alta,147.0,11,13,27,76,20,2025-04-14,F,C4,77012.0,2025,4,14,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,16,3,Bronquitis/Bronquiolitis aguda,163.0,45,47,28,38,5,2025-04-14,F,C5,190096.0,2025,4,14,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,AMBULATORIA (SAR)  ,-33.4429,-70.5477,Baja Complejidad,2025,16,4,Crisis asmática,130.0,1,16,29,68,16,2025-04-14,M,C3,155161.0,2025,4,14,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,16,5,Insuficiencia respiratoria aguda,131.0,2,9,7,46,67,2025-04-14,M,C3,123371.0,2025,4,14,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,16,6,COVID-19 sospecha/confirmada,126.0,9,17,25,55,20,2025-04-14,M,C3,88014.0,2025,4,14,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,16,1,Influenza y neumonia,127.0,11,16,20,52,28,2025-04-14,F,C3,84558.0,2025,4,14,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,16,2,Infeccion respiratoria aguda alta,55.0,8,4,7,28,8,2025-04-14,F,C3,130909.0,2025,4,14,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,16,3,Bronquitis/Bronquiolitis aguda,117.0,28,26,27,27,9,2025-04-14,M,C4,66692.0,2025,4,14,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,16,4,Crisis asmática,164.0,8,28,40,71,17,2025-04-14,F,C3,62389.0,2025,4,14,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,,2025,16,5,Insuficiencia respiratoria aguda,122.0,2,6,4,47,63,2025-04-14,F,C3,,2025,4,14,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2025,16,6,COVID-19 sospecha/confirmada,169.0,16,23,31,82,17,2025-04-14,M,C5,94216.0,2025,4,14,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,16,1,Influenza y neumonia,139.0,12,13,18,61,35,2025-04-14,M,C3,135327.0,2025,4,14,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,16,2,Infeccion respiratoria aguda alta,187.0,15,22,28,94,28,2025-04-14,F,C3,140719.0,2025,4,14,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,16,3,Bronquitis/Bronquiolitis aguda,69.0,26,17,11,12,3,2025-04-14,M,C4,144894.0,2025,4,14,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,16,4,Crisis asmática,228.0,10,22,62,114,20,2025-04-14,M,C4,112469.0,2025,4,14,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,16,5,Insuficiencia respiratoria aguda,112.0,7,7,6,40,52,2025-04-14,M,C4,148852.0,2025,4,14,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2025,16,6,COVID-19 sospecha/confirmada,207.0,14,28,31,95,39,2025-04-14,M,C4,103592.0,2025,4,14,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,17,1,Influenza y neumonia,152.0,6,18,19,72,37,2025-04-21,F,C2,119015.0,2025,4,21,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,17,2,Infeccion respiratoria aguda alta,135.0,11,14,27,68,15,2025-04-21,F,C4,98405.0,2025,4,21,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,17,3,Bronquitis/Bronquiolitis aguda,183.0,59,53,33,30,8,2025-04-21,F,C2,102514.0,2025,4,21,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,17,4,Crisis asmática,98.0,4,13,32,39,10,2025-04-21,F,C3,49695.0,2025,4,21,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,17,5,Insuficiencia respiratoria aguda,166.0,4,5,13,55,89,2025-04-21,M,C1,121090.0,2025,4,21,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2025,17,6,COVID-19 sospecha/confirmada,55.0,4,5,16,26,4,2025-04-21,F,C4,63435.0,2025,4,21,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,17,1,Influenza y neumonia,138.0,11,13,20,52,42,2025-04-21,F,C3,92732.0,2025,4,21,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,17,2,Infeccion respiratoria aguda alta,78.0,4,11,14,37,12,2025-04-21,M,C2,100133.0,2025,4,21,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,17,3,Bronquitis/Bronquiolitis aguda,147.0,47,30,25,38,7,2025-04-21,F,C4,122568.0,2025,4,21,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,17,4,Crisis asmática,2833.0,9,16,50,82,18,2025-04-21,F,C4,134238.0,2025,4,21,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,17,5,Insuficiencia respiratoria aguda,132.0,6,3,12,48,63,2025-04-21,F,C4,77500.0,2025,4,21,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2025,17,6,COVID-19 sospecha/confirmada,159.0,15,15,899,70,26,2025-04-21,F,C2,138099.0,2025,4,21,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,17,1,Influenza y neumonia,51.0,7,4,4,25,11,2025-04-21,F,C1,63809.0,2025,4,21,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,17,2,Infeccion respiratoria aguda alta,161.0,2,14,30,89,26,2025-04-21,F,C4,143242.0,2025,4,21,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2025,17,3,Bronquitis/Bronquiolitis aguda,158.0,44,44,27,36,7,2025-04-21,F,C2,114258.0,2025,4,21,0,0
